Fsi	Fsd	Fsi_l	Fsd_l	tl	th
0.0024517	0.0024517	0	0	119.606	0
0.00382465	0.00382465	0	0	67.2662	0
0.0024517	0.0024517	0	0	120.344	0
0.00411886	0.00411886	0	0	63.0483	0
0.00598215	0.00598215	0	0	46.5166	0
0.00784544	0.00784544	0	0	34.2844	0
0.00166716	0.00166716	0	0	149.946	0
0.00313818	0.00313818	0	0	111.281	0
0.00284397	0.00284397	0	0	113.923	0
0.0021575	0.0021575	0	0	110.748	0
0.00470727	0.00470727	0	0	54.8095	0
0.00294204	0.00294204	0	0	110.973	0
0.00441306	0.00441306	0	0	63.9697	0
0.00470727	0.00470727	0	0	62.2475	0
0.00402079	0.00402079	0	0	79.1667	0
0.00264784	0.00264784	0	0	116.093	0
0.00294204	0.00294204	0	0	107.958	0
0.00441306	0.00441306	0	0	64.5894	0
0.00313818	0.00313818	0	0	111.28	0
0.00402079	0.00402079	0	0	105.611	0
0.00274591	0.00274591	0	0	110.405	0
0.00402079	0.00402079	0	0	67.2915	0
0.00392272	0.00392272	0	0	64.3571	0
0.00235363	0.00235363	0	0	90.2308	0
0.00578602	0.00578602	0	0	44.5901	0
0.00372659	0.00372659	0	0	68.0495	0
0.00500147	0.00500147	0	0	52.1121	0
0.00372659	0.00372659	0	0	70.3723	0
0.00304011	0.00304011	0	0	103.75	0
0.00539374	0.00539374	0	0	50.2971	0
0.00156909	0.00156909	0	0	134.778	0
0.00294204	0.00294204	0	0	110.403	0
0.00480533	0.00480533	0	0	59.0842	0
0.00353045	0.00353045	0	0	72.6894	0
0.00637442	0.00637442	0	0	40.7509	0
0.00755124	0.00755124	0	0	71.2425	0
0.00402079	0.00402079	0	0	100.624	0
0.0049034	0.0049034	0	0	51.5527	0
0.00509954	0.00509954	0	0	61.4394	0
0.0049034	0.0049034	0	0	62.0502	0
0.00205943	0.00205943	0	0	106.25	0
0.00588408	0.00588408	0	0	44.7222	0
0.00637442	0.00637442	0	0	92.348	0
0.00362852	0.00362852	0	0	71.3659	0
0.00539374	0.00539374	0	0	50.3444	0
0.00156909	0.00156909	0	0	134.778	0
0.00627636	0.00627636	0	0	41.3048	0
0.00254977	0.00254977	0	0	112.357	0
0.00451113	0.00451113	0	0	63.5332	0
0.0105511	0.0109836	0	0	21.2601	0
0.00402079	0.00402079	0	0	121.571	0
0.0046092	0.0046092	0	0	62.6124	0
0.00736117	0.00774738	0	0	70.1786	0
0.0120331	0.0121604	0	0	45.1767	0
0.00480533	0.00480533	0	0	58.9365	0
0.0135886	0.0137295	0	0	20.5257	0
0.00294204	0.00294204	0	0	84.0909	0
0.0132886	0.0134353	0	0	20.687	0
0.00529568	0.00529568	0	0	50.446	0
0.014777	0.0149063	0	0	18.8146	0
0.00686476	0.00686476	0	0	37.7287	0
0.00578602	0.00578602	0	0	53.9614	0
0.00730777	0.00755124	0	0	52.2734	0
0.00254977	0.00254977	0	0	117.923	0
0.0135944	0.0137295	0	0	21.1274	0
0.00431499	0.00431499	0	0	105.505	0
0.0024517	0.0024517	0	0	160.739	0
0.00657056	0.00657056	0	0	39.2081	0
0.00725704	0.00725704	0	0	53.8758	0
0.00666863	0.00666863	0	0	43.6141	0
0.00509954	0.00509954	0	0	52.1032	0
0.00313818	0.00313818	0	0	102.905	0
0.00470727	0.00470727	0	0	57.524	0
0.00284397	0.00284397	0	0	98.3766	0
0.00657056	0.00657056	0	0	38.5746	0
0.00343238	0.00343238	0	0	79.6465	0
0.00715897	0.00715897	0	0	35.8592	0
0.0021575	0.0021575	0	0	113.472	0
0.00500147	0.00500147	0	0	52.6667	0
0.00500147	0.00500147	0	0	51.6105	0
0.00107875	0.00107875	0	0	143	0
0.00451113	0.00451113	0	0	59.0147	0
0.00304011	0.00304011	0	0	86.1645	0
0.00666863	0.00666863	0	0	38.3978	0
0.00333431	0.00333431	0	0	80.9722	0
0.00274591	0.00274591	0	0	92.3737	0
0.00304011	0.00304011	0	0	82.9167	0
0.0046092	0.0046092	0	0	102.714	0
0.00519761	0.00519761	0	0	59.2768	0
0.0021575	0.0021575	0	0	109.931	0
0.00431499	0.00431499	0	0	71.6067	0
0.00382465	0.00382465	0	0	75.8889	0
0.00568795	0.00568795	0	0	52.476	0
0.00382465	0.00382465	0	0	67.0833	0
0.00441306	0.00441306	0	0	61.326	0
0.00451113	0.00451113	0	0	57.6275	0
0.00274591	0.00274591	0	0	110.405	0
0.00205943	0.00205943	0	0	112.071	0
0.00421693	0.00421693	0	0	68.451	0
0.00254977	0.00254977	0	0	95.5051	0
0.0067667	0.0067667	0	0	39.1201	0
0.0046092	0.0046092	0	0	98.1429	0
0.00353045	0.00353045	0	0	78.6551	0
0.00725704	0.00725704	0	0	35.4897	0
0.0070609	0.0070609	0	0	46.5852	0
0.00323625	0.00323625	0	0	82.1465	0
0.00421693	0.00421693	0	0	67.6239	0
0.00578602	0.00578602	0	0	51.9061	0
0.00411886	0.00411886	0	0	104.747	0
0.00362852	0.00362852	0	0	101.737	0
0.0128784	0.00788608	0	0	8.22581	0
0.00451113	0.00451113	0	0	72.0603	0
0.00323625	0.00323625	0	0	75.6294	0
0.00196136	0.00196136	0	0	130.472	0
0.00343238	0.00343238	0	0	72.5654	0
0.00294204	0.00294204	0	0	110.403	0
0.00755124	0.00755124	0	0	52.0579	0
0.00372659	0.00372659	0	0	70.2143	0
0.00608022	0.00608022	0	0	45.0093	0
0.00451113	0.00451113	0	0	103.242	0
0.00343238	0.00343238	0	0	74.9101	0
0.000686476	0.000686476	0	0	158	0
0.00637442	0.00637442	0	0	41.9577	0
0.00147102	0.00147102	0	0	164.333	0
0.00362852	0.00362852	0	0	71.3659	0
0.0021575	0.0021575	0	0	120.258	0
0.00205943	0.00205943	0	0	122.778	0
0.00411886	0.00411886	0	0	61.1497	0
0.00333431	0.00333431	0	0	109.575	0
0.00254977	0.00254977	0	0	117.923	0
0.00362852	0.00362852	0	0	68.1294	0
0.00284397	0.00259841	0	0	120.534	0
0.00421693	0.00421693	0	0	72.2525	0
0.00372659	0.00372659	0	0	82.114	0
0.00353045	0.00353045	0	0	78.5938	0
0.00225557	0.00225557	0	0	109.571	0
0.00558988	0.00558988	0	0	47.1288	0
0.00441306	0.00441306	0	0	109.81	0
0.00529568	0.00529568	0	0	48.5317	0
0.0021575	0.0021575	0	0	115.794	0
0.00411886	0.00411886	0	0	67.5668	0
0.00431499	0.00431499	0	0	57.8729	0
0.00235363	0.00235363	0	0	97.732	0
0.00127488	0.00127488	0	0	145.393	0
0.00431499	0.00431499	0	0	83.3412	0
0.00539374	0.00539374	0	0	49.1587	0
0.00402079	0.00402079	0	0	92.5357	0
0.00637442	0.00637442	0	0	43.3778	0
0.00666863	0.00666863	0	0	48.5633	0
0	0	0	0	185	0
0.00323625	0.00323625	0	0	75.6294	0
0.00274591	0.00274591	0	0	114.917	0
0.00362852	0.00362852	0	0	78.3889	0
0.0049034	0.0049034	0	0	56.8392	0
0.00470727	0.00470727	0	0	56.6024	0
0.00294204	0.00294204	0	0	114.874	0
0.00500147	0.00500147	0	0	53.1026	0
0.00441306	0.00441306	0	0	61.7419	0
0.00323625	0.00323625	0	0	77.0779	0
0.0024517	0.0024517	0	0	90.7727	0
0.00313818	0.00313818	0	0	76.7083	0
0.00382465	0.00358734	0	0	116.89	0
0.00451113	0.00451113	0	0	58.9735	0
0.0073551	0.0073551	0	0	37.0983	0
0.00117682	0.00117682	0	0	152.833	0
0.00196136	0.00196136	0	0	126.915	0
0.000784544	0.000784544	0	0	171.222	0
0.00274591	0.00274591	0	0	111.619	0
0.00284397	0.00284397	0	0	92.4722	0
0.00411886	0.00411886	0	0	60.0407	0
0.00284397	0.00284397	0	0	113.923	0
0.00480533	0.00480533	0	0	53.69	0
0.00294204	0.00294204	0	0	91.859	0
0.00421693	0.00421693	0	0	98.0173	0
0.00382465	0.00382465	0	0	66.6099	0
0.00588408	0.00588408	0	0	49.5238	0
0.00421693	0.00421693	0	0	69.4821	0
0.00264784	0.00264784	0	0	116.093	0
0.0073551	0.0073551	0	0	36.4493	0
0.000784544	0.000784544	0	0	153	0
0.00549181	0.00549181	0	0	46.2664	0
0.0024517	0.0024517	0	0	99.4949	0
0.00500147	0.00500147	0	0	57.6843	0
0.00225557	0.00225557	0	0	103.426	0
0.00451113	0.00451113	0	0	63.3239	0
0.00529568	0.00529568	0	0	59.219	0
0.00264784	0.00264784	0	0	117.071	0
0.00362852	0.00362852	0	0	71.6958	0
0.00519761	0.00519761	0	0	59.2475	0
0.00264784	0.00264784	0	0	112.357	0
0.00254977	0.00254977	0	0	117.923	0
0.00755124	0.00755124	0	0	35.2761	0
0.00617829	0.00617829	0	0	48.4386	0
0.00519761	0.00519761	0	0	100.352	0
0.00205943	0.00205943	0	0	120.794	0
0.00627636	0.00627636	0	0	44.1901	0
0.0046092	0.0046092	0	0	56.7619	0
0.00402079	0.00402079	0	0	73.8423	0
0.00411886	0.00411886	0	0	100.318	0
0.00657056	0.00657056	0	0	46.994	0
0.00549181	0.00549181	0	0	111.802	0
0.00588408	0.00588408	0	0	46.64	0
0.00343238	0.00343238	0	0	90.4945	0
0.00431499	0.00431499	0	0	59.3045	0
0.00235363	0.00235363	0	0	108.519	0
0.00362852	0.00362852	0	0	69.5833	0
0.00235363	0.00235363	0	0	121.196	0
0.00627636	0.00627636	0	0	41.7391	0
0.0046092	0.0046092	0	0	57.1209	0
0.00617829	0.00617829	0	0	40.744	0
0.00666863	0.00666863	0	0	38.5288	0
0.00166716	0.00166716	0	0	140.472	0
0.00774738	0.00774738	0	0	33.5821	0
0.00156909	0.00156909	0	0	116.556	0
0.00421693	0.00421693	0	0	60.7955	0
0.00637442	0.00637442	0	0	59.1897	0
0.00304011	0.00304011	0	0	106.451	0
0.00304011	0.00304011	0	0	82.9167	0
0.00392272	0.00392272	0	0	66.9402	0
0.00392272	0.00392272	0	0	75.2431	0
0.0024517	0.0024517	0	0	115.462	0
0.00362852	0.00362852	0	0	108.25	0
0.00647249	0.00647249	0	0	43.1115	0
0.00402079	0.00402079	0	0	63.7864	0
0.00323625	0.00323625	0	0	109.444	0
0.00382465	0.00382465	0	0	75.8718	0
0.00323625	0.00323625	0	0	86.5174	0
0.00235363	0.00235363	0	0	120.631	0
0.00205943	0.00205943	0	0	116.359	0
0.00627636	0.00627636	0	0	42.2932	0
0.00196136	0.00196136	0	0	101	0
0.00372659	0.00372659	0	0	68.2576	0
0.00470727	0.00470727	0	0	57.524	0
0.00313818	0.00313818	0	0	83.6465	0
0.00441306	0.00441306	0	0	60.1733	0
0.0024517	0.0024517	0	0	118.591	0
0.00617829	0.00617829	0	0	58.5615	0
0.00431499	0.00431499	0	0	76.5897	0
0.00558988	0.00558988	0	0	47.2755	0
0.00166716	0.00166716	0	0	141.905	0
0.00745317	0.00745317	0	0	36.0864	0
0.00627636	0.00627636	0	0	47.9441	0
0.00235363	0.00235363	0	0	115.462	0
0	0	0	0	185	0
0.00392272	0.00392272	0	0	63.2564	0
0.0021575	0.0021575	0	0	95.1667	0
0.00500147	0.00500147	0	0	50.254	0
0.00196136	0.00196136	0	0	122.054	0
0.00588408	0.00588408	0	0	46.64	0
0.0024517	0.0024517	0	0	105.794	0
0.0046092	0.0046092	0	0	55.9682	0
0.00608022	0.00608022	0	0	41.6475	0
0.00343238	0.00343238	0	0	74.1894	0
0.00304011	0.00304011	0	0	85.3608	0
0.00284397	0.00284397	0	0	113.226	0
0.00411886	0.00411886	0	0	64.1855	0
0.0021575	0.0021575	0	0	124.917	0
0.00402079	0.00402079	0	0	64.6875	0
0.00382465	0.00382465	0	0	65.2088	0
0.00254977	0.00254977	0	0	117.417	0
0.00353045	0.00353045	0	0	88.9693	0
0.0046092	0.0046092	0	0	63.0267	0
0.00225557	0.00225557	0	0	110.674	0
0.00225557	0.00225557	0	0	118.09	0
0.00304011	0.00304011	0	0	109.897	0
0.00313818	0.00313818	0	0	85.1709	0
0.00431499	0.00431499	0	0	60.4569	0
0.00627636	0.00627636	0	0	44.0202	0
0.00431499	0.00431499	0	0	60.1497	0
0.00755124	0.00755124	0	0	41.378	0
0.00529568	0.00529568	0	0	60.1049	0
0.00480533	0.00480533	0	0	73.701	0
0.00451113	0.00451113	0	0	73.1267	0
0.00549181	0.00549181	0	0	46.4372	0
0.000980681	0.000980681	0	0	140.273	0
0.00931647	0.00931647	0	0	28.3712	0
0.0100029	0.0100029	0	0	27.0469	0
0.0105914	0.0105914	0	0	25.7707	0
0.00588408	0.00588408	0	0	45.6502	0
0.0021575	0.0021575	0	0	113.472	0
0.00745317	0.00745317	0	0	35.8307	0
0.00431499	0.00431499	0	0	59.3125	0
0.00304011	0.00304011	0	0	86.0897	0
0.00539374	0.00539374	0	0	59.7879	0
0.00421693	0.00421693	0	0	68.1429	0
0.00353045	0.00353045	0	0	74.5991	0
0.0046092	0.0046092	0	0	58.6201	0
0.0152005	0.0152005	0	0	18.2276	0
0.00186329	0.00186329	0	0	134.917	0
0.00323625	0.00323625	0	0	77.0833	0
0.00382465	0.00382465	0	0	66.0971	0
0.00480533	0.00480533	0	0	93.9243	0
0.00323625	0.00323625	0	0	77.1824	0
0.0170638	0.0170638	0	0	15.1038	0
0.00372659	0.00372659	0	0	68.4048	0
0.00235363	0.00235363	0	0	115.556	0
0.00666863	0.00666863	0	0	39.3704	0
0.00343238	0.00343238	0	0	111.334	0
0.0046092	0.0046092	0	0	55.7353	0
0.00323625	0.00323625	0	0	77.0833	0
0.00392272	0.00392272	0	0	105.667	0
0.00254977	0.00254977	0	0	117.417	0
0.00294204	0.00294204	0	0	113.872	0
0.00578602	0.00578602	0	0	44.7368	0
0.00294204	0.00294204	0	0	104.924	0
0.00441306	0.00441306	0	0	105.202	0
0.00147102	0.00147102	0	0	162.476	0
0.00333431	0.00333431	0	0	80.9722	0
0.00254977	0.00254977	0	0	94.9306	0
0.0021575	0.0021575	0	0	113.472	0
0.00382465	0.00382465	0	0	65.2088	0
0.00421693	0.00421693	0	0	60.3571	0
0.00205943	0.00205943	0	0	134.102	0
0.00196136	0.00196136	0	0	118.393	0
0.00820393	0.00395074	0	0	2.68421	0
0.00353045	0.00353045	0	0	106.714	0
0.00441306	0.00441306	0	0	63.9697	0
0.00205943	0.00205943	0	0	112.071	0
0.00382465	0.00382465	0	0	66.0971	0
0.00147102	0.00147102	0	0	144.222	0
0.00372659	0.00372659	0	0	107.34	0
0.00294204	0.00294204	0	0	113.234	0
0.00598215	0.00598215	0	0	44.5587	0
0.00353045	0.00353045	0	0	108.763	0
0.00254977	0.00254977	0	0	117.417	0
0.00549181	0.00549181	0	0	47.7288	0
0.00343238	0.00343238	0	0	72.1474	0
0.0021575	0.0021575	0	0	161.381	0
0.00156909	0.00156909	0	0	134.778	0
0.00402079	0.00402079	0	0	115.393	0
0.00990487	0.00990487	0	0	82.899	0
0.0116365	0.0118574	0	0	17.1781	0
0.0049034	0.0049034	0	0	102.801	0
0.0095126	0.0095126	0	0	27.4908	0
0.00588408	0.00588408	0	0	44.4643	0
0.00421693	0.00421693	0	0	63.4474	0
0.00107875	0.00107875	0	0	162.476	0
0.00147102	0.00147102	0	0	136.931	0
0.00549181	0.00549181	0	0	46.8653	0
0.00451113	0.00451113	0	0	55.6275	0
0.00382465	0.00382465	0	0	99.6817	0
0.00304011	0.00304011	0	0	112.019	0
0.00892419	0.00892419	0	0	28.8445	0
0.00578602	0.00578602	0	0	43.9371	0
0.00372659	0.00372659	0	0	107.754	0
0.00509954	0.00509954	0	0	50.9357	0
0.0112778	0.0112778	0	0	23.4758	0
0.00961067	0.00961067	0	0	80.0289	0
0.00411886	0.00411886	0	0	64.1855	0
0.00480533	0.00480533	0	0	54.1637	0
0	0	0	0	185	0
0.00176523	0.00176523	0	0	144.143	0
0.00617829	0.00617829	0	0	42.8061	0
0.00382465	0.00382465	0	0	119.083	0
0.00519761	0.00519761	0	0	48.6415	0
0.00333431	0.00333431	0	0	105.783	0
0.00604536	0.00597889	0	0	9.80769	0
0.00558988	0.00558988	0	0	99.2115	0
0.00382465	0.00382465	0	0	72.7333	0
0.0150188	0.0146323	0	0	56.4488	0
0.00598215	0.00598215	0	0	46.5166	0
0.00205943	0.00205943	0	0	134.321	0
0.00990487	0.00990487	0	0	26.3716	0
0.00176523	0.00176523	0	0	117.264	0
0.00598215	0.00598215	0	0	46.3393	0
0.0046092	0.0046092	0	0	56.7619	0
0.00539374	0.00539374	0	0	50.3444	0
0.00509954	0.00509954	0	0	50.1688	0
0.00362852	0.00362852	0	0	103.81	0
0.00784544	0.00784544	0	0	33.3397	0
0.00509954	0.00509954	0	0	52.5085	0
0.00853192	0.00853192	0	0	30.8968	0
